semana,agencia_id,canal_id,ruta_sak,cliente_id,producto_id,venta_uni_hoy,venta_hoy,dev_uni_proxima,dev_proxima,demanda_uni_equil
5,1380,2,1643,1685290,34258,6,112.5,,0,6
7,1380,2,1643,1685290,34258,12,225,,0,12
6,1380,2,1643,1685290,34258,6,112.5,,0,6
8,1380,2,1643,1685290,34258,12,225,,0,12
3,1380,2,1643,1685290,34258,12,225,,0,12
4,1380,2,1643,1685290,34264,30,590.4,,0,30
5,1380,2,1643,1685290,34264,10,196.8,,0,10
7,1380,2,1643,1685290,34264,6,118.08,,0,6
6,1380,2,1643,1685290,34264,18,354.24,,0,18
8,1380,2,1643,1685290,34264,20,393.6,,0,20
3,1380,2,1643,1685290,34264,4,78.72,,0,4
4,1380,2,1643,1685290,34785,42,792.12,,37.72,40
5,1380,2,1643,1685290,34785,21,396.06,,0,21
7,1380,2,1643,1685290,34785,42,792.12,,0,42
6,1380,2,1643,1685290,34785,28,528.08,,0,28
8,1380,2,1643,1685290,34785,28,528.08,,0,28
3,1380,2,1643,1685290,34785,28,528.08,,0,28
4,1380,2,1643,1685290,34786,220,5051.2,,22.96,219
5,1380,2,1643,1685290,34786,222,5097.12,,0,222
7,1380,2,1643,1685290,34786,209,4798.64,,0,209
6,1380,2,1643,1685290,34786,229,5257.84,,0,229
8,1380,2,1643,1685290,34786,250,5740,,0,250
3,1380,2,1643,1685290,34786,131,3007.76,,0,131
4,1380,2,1643,1685290,34794,48,1043.04,,0,48
5,1380,2,1643,1685290,34794,54,1173.42,,0,54
7,1380,2,1643,1685290,34794,66,1434.18,,0,66
6,1380,2,1643,1685290,34794,41,890.93,,0,41
8,1380,2,1643,1685290,34794,66,1434.18,,0,66
3,1380,2,1643,1685290,34794,48,1043.04,,0,48
4,1380,2,1643,1685290,34802,82,1815.48,,0,82
5,1380,2,1643,1685290,34802,64,1416.96,,0,64
7,1380,2,1643,1685290,34802,98,2169.72,,0,98
6,1380,2,1643,1685290,34802,69,1527.66,,0,69
8,1380,2,1643,1685290,34802,97,2147.58,,0,97
3,1380,2,1643,1685290,34802,83,1837.62,,0,83
4,1380,2,1643,1685290,43060,12,240,,0,12
5,1380,2,1643,1685290,43060,6,120,,0,6
7,1380,2,1643,1685290,43060,12,240,,0,12
6,1380,2,1643,1685290,43060,18,360,,0,18
8,1380,2,1643,1685290,43060,12,240,,40,10
3,1380,2,1643,1685290,43060,12,240,,0,12
4,1380,2,1643,1685290,43136,23,339.48,,0,23
5,1380,2,1643,1685290,43136,12,177.12,,0,12
7,1380,2,1643,1685290,43136,24,354.24,,0,24
6,1380,2,1643,1685290,43136,30,442.8,,0,30
8,1380,2,1643,1685290,43136,36,531.36,,0,36
3,1380,2,1643,1685290,43136,24,354.24,,0,24
4,1380,2,1643,1685290,43161,6,187.2,,0,6
5,1380,2,1643,1685290,43161,12,374.4,,0,12
7,1380,2,1643,1685290,43161,12,374.4,,0,12
6,1380,2,1643,1685290,43161,6,187.2,,0,6
8,1380,2,1643,1685290,43161,4,124.8,,0,4
3,1380,2,1643,1685290,43161,6,187.2,,31.2,5
4,1380,2,1643,1685290,43173,24,748.8,,0,24
5,1380,2,1643,1685290,43173,24,748.8,,0,24
7,1380,2,1643,1685290,43173,24,748.8,,0,24
6,1380,2,1643,1685290,43173,24,748.8,,0,24
8,1380,2,1643,1685290,43173,12,374.4,,0,12
3,1380,2,1643,1685290,43173,18,561.6,,0,18
4,1380,2,1643,1685290,43227,11,234.52,,0,11
5,1380,2,1643,1685290,43227,12,255.84,,21.32,11
7,1380,2,1643,1685290,43227,18,383.76,,21.32,17
6,1380,2,1643,1685290,43227,12,255.84,,0,12
8,1380,2,1643,1685290,43227,6,127.92,,0,6
3,1380,2,1643,1685290,43227,11,234.52,,0,11
4,1380,2,1643,1685290,43246,51,1129.14,,0,51
5,1380,2,1643,1685290,43246,53,1173.42,,0,53
7,1380,2,1643,1685290,43246,66,1461.24,,0,66
6,1380,2,1643,1685290,43246,47,1040.58,,0,47
8,1380,2,1643,1685290,43246,78,1726.92,,0,78
3,1380,2,1643,1685290,43246,66,1461.24,,0,66
4,1380,2,1643,1685290,43342,44,809.6,,0,44
5,1380,2,1643,1685290,43342,40,736,,18.4,39
7,1380,2,1643,1685290,43342,16,294.4,,0,16
6,1380,2,1643,1685290,43342,32,588.8,,0,32
8,1380,2,1643,1685290,43342,44,809.6,,0,44
3,1380,2,1643,1685290,43342,48,883.2,,0,48
4,1380,2,1643,1685290,43345,30,936,,0,30
5,1380,2,1643,1685290,43345,36,1123.2,,0,36
7,1380,2,1643,1685290,43345,24,748.8,,0,24
6,1380,2,1643,1685290,43345,36,1123.2,,0,36
8,1380,2,1643,1685290,43345,24,748.8,,0,24
3,1380,2,1643,1685290,43345,6,187.2,,0,6
4,1380,2,1643,1685290,43388,11,240.57,,0,11
5,1380,2,1643,1685290,43388,15,328.05,,174.96,7
7,1380,2,1643,1685290,43388,10,218.7,,0,10
6,1380,2,1643,1685290,43388,10,218.7,,0,10
8,1380,2,1643,1685290,43388,10,218.7,,0,10
3,1380,2,1643,1685290,43388,5,109.35,,0,5
4,1380,2,1643,1685290,47332,42,1029.84,,0,42
5,1380,2,1643,1685290,47332,18,441.36,,0,18
7,1380,2,1643,1685290,47332,35,858.2,,98.08,31
6,1380,2,1643,1685290,47332,32,784.64,,0,32
8,1380,2,1643,1685290,47332,28,686.56,,0,28
3,1380,2,1643,1685290,47332,22,539.44,,0,22
4,1380,2,1643,1685290,49028,66,712.8,,0,66
5,1380,2,1643,1685290,49028,64,691.2,,0,64
7,1380,2,1643,1685290,49028,88,950.4,,0,88
6,1380,2,1643,1685290,49028,175,1890,,0,175
8,1380,2,1643,1685290,49028,66,712.8,,0,66
3,1380,2,1643,1685290,49028,88,950.4,,0,88
4,1380,2,1644,19497,4767,84,1209.6,,0,84
5,1380,2,1644,19497,4767,165,2376,,0,165
7,1380,2,1644,19497,4767,414,5961.6,,0,414
6,1380,2,1644,19497,4767,168,2419.2,,0,168
8,1380,2,1644,19497,4767,123,1771.2,,0,123
3,1380,2,1644,19497,4767,82,1180.8,,0,82
4,1380,2,1644,19497,30235,216,5425.92,,0,216
5,1380,2,1644,19497,30235,48,1205.76,,0,48
7,1380,2,1644,19497,30235,48,1205.76,,0,48
6,1380,2,1644,19497,30235,96,2411.52,,0,96
8,1380,2,1644,19497,30235,24,602.88,,0,24
3,1380,2,1644,19497,30235,48,1205.76,,0,48
4,1380,2,1644,19497,30236,264,6631.68,,0,264
5,1380,2,1644,19497,30236,96,2411.52,,0,96
7,1380,2,1644,19497,30236,96,2411.52,,0,96
6,1380,2,1644,19497,30236,168,4220.16,,0,168
8,1380,2,1644,19497,30236,24,602.88,,0,24
3,1380,2,1644,19497,30236,48,1205.76,,0,48
4,1380,2,1644,19497,30314,1536,24130.56,,0,1536
5,1380,2,1644,19497,30314,72,1131.12,,0,72
7,1380,2,1644,19497,30314,240,3770.4,,0,240
6,1380,2,1644,19497,30314,312,4901.52,,0,312
8,1380,2,1644,19497,30314,479,7525.09,,0,479
3,1380,2,1644,19497,30314,168,2639.28,,0,168
4,1380,2,1644,19497,30375,129,1759.56,,0,129
5,1380,2,1644,19497,30375,142,1936.88,,0,142
7,1380,2,1644,19497,30375,36,491.04,,0,36
6,1380,2,1644,19497,30375,131,1786.84,,0,131
8,1380,2,1644,19497,30375,16,218.24,,0,16
3,1380,2,1644,19497,30375,131,1786.84,,0,131
4,1380,2,1644,19497,31520,90,2557.8,,0,90
5,1380,2,1644,19497,31520,20,568.4,,0,20
7,1380,2,1644,19497,31520,50,1421,,0,50
6,1380,2,1644,19497,31520,50,1421,,0,50
8,1380,2,1644,19497,31520,140,3978.8,,0,140
3,1380,2,1644,19497,31520,30,852.6,,0,30
4,1380,2,1644,19497,31763,18,248.94,,0,18
5,1380,2,1644,19497,31763,11,152.13,,0,11
7,1380,2,1644,19497,31763,17,235.11,,0,17
6,1380,2,1644,19497,31763,32,442.56,,0,32
8,1380,2,1644,19497,31763,7,96.81,,0,7
3,1380,2,1644,19497,31763,28,387.24,,0,28
4,1380,2,1644,19497,33678,19,425.79,,0,19
5,1380,2,1644,19497,33678,29,649.89,,0,29
7,1380,2,1644,19497,33678,34,761.94,,0,34
6,1380,2,1644,19497,33678,17,380.97,,0,17
8,1380,2,1644,19497,33678,26,582.66,,0,26
3,1380,2,1644,19497,33678,27,605.07,,0,27
4,1380,2,1644,19497,33680,66,1479.06,,0,66
5,1380,2,1644,19497,33680,47,1053.27,,0,47
7,1380,2,1644,19497,33680,65,1456.65,,0,65
6,1380,2,1644,19497,33680,57,1277.37,,0,57
8,1380,2,1644,19497,33680,66,1479.06,,112.05,61
3,1380,2,1644,19497,33680,63,1411.83,,0,63
4,1380,2,1644,19497,34211,124,2136.52,,0,124
5,1380,2,1644,19497,34211,119,2050.37,,0,119
7,1380,2,1644,19497,34211,125,2153.75,,0,125
6,1380,2,1644,19497,34211,125,2153.75,,0,125
8,1380,2,1644,19497,34211,126,2170.98,,0,126
3,1380,2,1644,19497,34211,140,2412.2,,0,140
4,1380,2,1644,19497,34212,22,478.5,,0,22
5,1380,2,1644,19497,34212,44,957,,0,44
7,1380,2,1644,19497,34212,44,957,,0,44
6,1380,2,1644,19497,34212,65,1413.75,,0,65
8,1380,2,1644,19497,34212,44,957,,0,44
3,1380,2,1644,19497,34212,44,957,,0,44
4,1380,2,1644,19497,34264,20,372.8,,0,20
5,1380,2,1644,19497,34264,16,298.24,,0,16
7,1380,2,1644,19497,34264,40,745.6,,0,40
6,1380,2,1644,19497,34264,30,559.2,,0,30
8,1380,2,1644,19497,34264,40,745.6,,0,40
3,1380,2,1644,19497,34264,34,633.76,,0,34
4,1380,2,1644,19497,34469,54,1023.3,,0,54
5,1380,2,1644,19497,34469,56,1061.2,,0,56
7,1380,2,1644,19497,34469,56,1061.2,,0,56
6,1380,2,1644,19497,34469,60,1137,,0,60
8,1380,2,1644,19497,34469,60,1137,,0,60
3,1380,2,1644,19497,34469,48,909.6,,0,48
4,1380,2,1644,19497,34785,112,2001.44,,0,112
5,1380,2,1644,19497,34785,126,2251.62,,0,126
7,1380,2,1644,19497,34785,110,1965.7,,0,110
6,1380,2,1644,19497,34785,105,1876.35,,0,105
8,1380,2,1644,19497,34785,154,2751.98,,0,154
3,1380,2,1644,19497,34785,168,3002.16,,0,168
4,1380,2,1644,19497,34786,528,11484,,0,528
5,1380,2,1644,19497,34786,549,11940.75,,0,549
7,1380,2,1644,19497,34786,570,12397.5,,0,570
6,1380,2,1644,19497,34786,547,11897.25,,0,547
8,1380,2,1644,19497,34786,670,14572.5,,0,670
3,1380,2,1644,19497,34786,526,11440.5,,0,526
4,1380,2,1644,19497,34794,216,4423.68,,0,216
5,1380,2,1644,19497,34794,306,6266.88,,0,306
7,1380,2,1644,19497,34794,246,5038.08,,0,246
6,1380,2,1644,19497,34794,252,5160.96,,0,252
8,1380,2,1644,19497,34794,264,5406.72,,0,264
3,1380,2,1644,19497,34794,192,3932.16,,0,192
4,1380,2,1644,19497,34802,279,5850.63,,0,279
5,1380,2,1644,19497,34802,318,6668.46,,0,318
7,1380,2,1644,19497,34802,307,6437.79,,0,307
6,1380,2,1644,19497,34802,306,6416.82,,0,306
8,1380,2,1644,19497,34802,292,6123.24,,0,292
3,1380,2,1644,19497,34802,265,5557.05,,0,265
4,1380,2,1644,19497,34866,109,1698.22,,0,109
5,1380,2,1644,19497,34866,130,2025.4,,0,130
7,1380,2,1644,19497,34866,99,1542.42,,0,99
6,1380,2,1644,19497,34866,119,1854.02,,0,119
8,1380,2,1644,19497,34866,130,2025.4,,0,130
3,1380,2,1644,19497,34866,110,1713.8,,0,110
4,1380,2,1644,19497,34914,72,904.32,,0,72
5,1380,2,1644,19497,34914,60,753.6,,0,60
7,1380,2,1644,19497,34914,36,452.16,,0,36
6,1380,2,1644,19497,34914,12,150.72,,0,12
8,1380,2,1644,19497,34914,60,753.6,,0,60
3,1380,2,1644,19497,34914,12,150.72,,0,12
4,1380,2,1644,19497,34915,16,238.4,,0,16
5,1380,2,1644,19497,34915,16,238.4,,0,16
7,1380,2,1644,19497,34915,8,119.2,,0,8
6,1380,2,1644,19497,34915,24,357.6,,0,24
8,1380,2,1644,19497,34915,20,298,,0,20
3,1380,2,1644,19497,34915,16,238.4,,0,16
4,1380,2,1644,19497,35142,74,1486.66,,0,74
5,1380,2,1644,19497,35142,85,1707.65,,0,85
7,1380,2,1644,19497,35142,100,2009,,0,100
6,1380,2,1644,19497,35142,80,1607.2,,0,80
8,1380,2,1644,19497,35142,106,2129.54,,0,106
3,1380,2,1644,19497,35142,95,1908.55,,0,95
4,1380,2,1644,19497,35145,324,6509.16,,0,324
5,1380,2,1644,19497,35145,336,6750.24,,0,336
7,1380,2,1644,19497,35145,369,7413.21,,0,369
6,1380,2,1644,19497,35145,287,5765.83,,0,287
8,1380,2,1644,19497,35145,369,7413.21,,0,369
3,1380,2,1644,19497,35145,325,6529.25,,0,325
4,1380,2,1644,19497,35148,22,441.98,,0,22
5,1380,2,1644,19497,35148,37,743.33,,0,37
7,1380,2,1644,19497,35148,50,1004.5,,0,50
6,1380,2,1644,19497,35148,22,441.98,,0,22
8,1380,2,1644,19497,35148,45,904.05,,0,45
3,1380,2,1644,19497,35148,26,522.34,,0,26
4,1380,2,1644,19497,35526,720,12240,,0,720
5,1380,2,1644,19497,35526,264,4488,,0,264
7,1380,2,1644,19497,35526,648,11016,,0,648
6,1380,2,1644,19497,35526,744,12648,,0,744
8,1380,2,1644,19497,35526,960,16320,,0,960
3,1380,2,1644,19497,35526,216,3672,,0,216
4,1380,2,1644,19497,35527,160,2992,,0,160
5,1380,2,1644,19497,35527,20,374,,0,20
7,1380,2,1644,19497,35527,20,374,,0,20
6,1380,2,1644,19497,35527,60,1122,,0,60
8,1380,2,1644,19497,35527,180,3366,,0,180
3,1380,2,1644,19497,35527,80,1496,,0,80
4,1380,2,1644,19497,35728,36,377.28,,0,36
5,1380,2,1644,19497,35728,48,503.04,,0,48
7,1380,2,1644,19497,35728,48,503.04,,0,48
6,1380,2,1644,19497,35728,60,628.8,,0,60
8,1380,2,1644,19497,35728,48,503.04,,0,48
3,1380,2,1644,19497,35728,36,377.28,,0,36
4,1380,2,1644,19497,43027,32,573.76,,0,32
5,1380,2,1644,19497,43027,96,1721.28,,0,96
7,1380,2,1644,19497,43027,128,2295.04,,0,128
6,1380,2,1644,19497,43027,128,2295.04,,0,128
8,1380,2,1644,19497,43027,144,2581.92,,0,144
3,1380,2,1644,19497,43027,16,286.88,,0,16
4,1380,2,1644,19497,43060,24,449.28,,0,24
5,1380,2,1644,19497,43060,24,449.28,,0,24
7,1380,2,1644,19497,43060,36,673.92,,0,36
6,1380,2,1644,19497,43060,24,449.28,,0,24
8,1380,2,1644,19497,43060,24,449.28,,0,24
3,1380,2,1644,19497,43060,24,449.28,,0,24
4,1380,2,1644,19497,43069,48,395.04,,0,48
5,1380,2,1644,19497,43069,46,378.58,,0,46
7,1380,2,1644,19497,43069,46,378.58,,0,46
6,1380,2,1644,19497,43069,58,477.34,,0,58
8,1380,2,1644,19497,43069,37,304.51,,0,37
3,1380,2,1644,19497,43069,41,337.43,,0,41
4,1380,2,1644,19497,43136,96,1335.36,,0,96
5,1380,2,1644,19497,43136,167,2322.97,,0,167
7,1380,2,1644,19497,43136,108,1502.28,,0,108
6,1380,2,1644,19497,43136,126,1752.66,,0,126
8,1380,2,1644,19497,43136,132,1836.12,,0,132
3,1380,2,1644,19497,43136,43,598.13,,0,43
4,1380,2,1644,19497,43160,42,1241.52,,0,42
5,1380,2,1644,19497,43160,60,1773.6,,0,60
7,1380,2,1644,19497,43160,60,1773.6,,0,60
6,1380,2,1644,19497,43160,36,1064.16,,0,36
8,1380,2,1644,19497,43160,42,1241.52,,0,42
3,1380,2,1644,19497,43160,36,1064.16,,0,36
4,1380,2,1644,19497,43161,34,1005.04,,0,34
5,1380,2,1644,19497,43161,32,945.92,,0,32
7,1380,2,1644,19497,43161,22,650.32,,0,22
6,1380,2,1644,19497,43161,25,739,,0,25
8,1380,2,1644,19497,43161,34,1005.04,,0,34
3,1380,2,1644,19497,43161,35,1034.6,,0,35
4,1380,2,1644,19497,43173,72,2128.32,,0,72
5,1380,2,1644,19497,43173,90,2660.4,,0,90
7,1380,2,1644,19497,43173,76,2246.56,,0,76
6,1380,2,1644,19497,43173,90,2660.4,,0,90
8,1380,2,1644,19497,43173,89,2630.84,,0,89
3,1380,2,1644,19497,43173,81,2394.36,,0,81
4,1380,2,1644,19497,43180,20,344.4,,0,20
5,1380,2,1644,19497,43180,29,499.38,,0,29
7,1380,2,1644,19497,43180,20,344.4,,0,20
6,1380,2,1644,19497,43180,20,344.4,,0,20
8,1380,2,1644,19497,43180,20,344.4,,0,20
3,1380,2,1644,19497,43180,30,516.6,,0,30
4,1380,2,1644,19497,43220,12,215.64,,0,12
5,1380,2,1644,19497,43220,7,125.79,,0,7
7,1380,2,1644,19497,43220,11,197.67,,0,11
6,1380,2,1644,19497,43220,4,71.88,,0,4
8,1380,2,1644,19497,43220,4,71.88,,0,4
3,1380,2,1644,19497,43220,7,125.79,,0,7
4,1380,2,1644,19497,43227,64,1292.8,,0,64
5,1380,2,1644,19497,43227,17,343.4,,0,17
7,1380,2,1644,19497,43227,53,1070.6,,0,53
6,1380,2,1644,19497,43227,31,626.2,,0,31
8,1380,2,1644,19497,43227,60,1212,,0,60
3,1380,2,1644,19497,43227,210,4242,,1111,155
4,1380,2,1644,19497,43246,143,2998.71,,0,143
5,1380,2,1644,19497,43246,114,2390.58,,0,114
7,1380,2,1644,19497,43246,167,3501.99,,0,167
6,1380,2,1644,19497,43246,123,2579.31,,0,123
8,1380,2,1644,19497,43246,155,3250.35,,0,155
3,1380,2,1644,19497,43246,111,2327.67,,0,111
4,1380,2,1644,19497,43341,98,1979.6,,0,98
5,1380,2,1644,19497,43341,40,808,,0,40
7,1380,2,1644,19497,43341,42,848.4,,0,42
6,1380,2,1644,19497,43341,41,828.2,,0,41
8,1380,2,1644,19497,43341,54,1090.8,,0,54
3,1380,2,1644,19497,43341,175,3535,,0,175
4,1380,2,1644,19497,43342,40,688.8,,619.92,4
5,1380,2,1644,19497,43342,43,740.46,,0,43
7,1380,2,1644,19497,43342,108,1859.76,,0,108
6,1380,2,1644,19497,43342,35,602.7,,0,35
8,1380,2,1644,19497,43342,120,2066.4,,0,120
3,1380,2,1644,19497,43342,58,998.76,,0,58
4,1380,2,1644,19497,43343,32,434.88,,0,32
5,1380,2,1644,19497,43343,24,326.16,,0,24
7,1380,2,1644,19497,43343,24,326.16,,0,24
6,1380,2,1644,19497,43343,23,312.57,,0,23
8,1380,2,1644,19497,43343,31,421.29,,0,31
3,1380,2,1644,19497,43343,23,312.57,,0,23
4,1380,2,1644,19497,43344,60,815.4,,0,60
5,1380,2,1644,19497,43344,60,815.4,,0,60
7,1380,2,1644,19497,43344,13,176.67,,0,13
6,1380,2,1644,19497,43344,51,693.09,,0,51
8,1380,2,1644,19497,43344,31,421.29,,0,31
3,1380,2,1644,19497,43344,120,1630.8,,0,120
4,1380,2,1644,19497,43345,60,1773.6,,0,60
5,1380,2,1644,19497,43345,72,2128.32,,0,72
7,1380,2,1644,19497,43345,78,2305.68,,0,78
6,1380,2,1644,19497,43345,78,2305.68,,0,78
8,1380,2,1644,19497,43345,78,2305.68,,0,78
3,1380,2,1644,19497,43345,77,2276.12,,0,77
4,1380,2,1644,19497,45527,30,491.7,,0,30
5,1380,2,1644,19497,45527,10,163.9,,0,10
7,1380,2,1644,19497,45527,19,311.41,,0,19
6,1380,2,1644,19497,45527,10,163.9,,0,10
8,1380,2,1644,19497,45527,10,163.9,,0,10
3,1380,2,1644,19497,45527,20,327.8,,0,20
4,1380,2,1644,19497,47332,126,2926.98,,0,126
5,1380,2,1644,19497,47332,146,3391.58,,0,146
7,1380,2,1644,19497,47332,166,3856.18,,0,166
6,1380,2,1644,19497,47332,150,3484.5,,0,150
8,1380,2,1644,19497,47332,208,4831.84,,0,208
3,1380,2,1644,19497,47332,147,3414.81,,0,147
4,1380,2,1644,19497,48996,237,4081.14,,0,237
5,1380,2,1644,19497,48996,279,4804.38,,0,279
7,1380,2,1644,19497,48996,230,3960.6,,0,230
6,1380,2,1644,19497,48996,126,2169.72,,0,126
8,1380,2,1644,19497,48996,303,5217.66,,0,303
3,1380,2,1644,19497,48996,293,5045.46,,0,293
4,1380,2,1644,19497,49028,307,3103.77,,0,307
5,1380,2,1644,19497,49028,506,5115.66,,0,506
7,1380,2,1644,19497,49028,323,3265.53,,0,323
6,1380,2,1644,19497,49028,196,1981.56,,0,196
8,1380,2,1644,19497,49028,417,4215.87,,0,417
3,1380,2,1644,19497,49028,351,3548.61,,0,351
4,1380,2,1646,644574,30235,96,2411.52,,0,96
5,1380,2,1646,644574,30235,120,3014.4,,0,120
7,1380,2,1646,644574,30235,120,3014.4,,0,120
6,1380,2,1646,644574,30235,48,1205.76,,0,48
8,1380,2,1646,644574,30235,48,1205.76,,0,48
3,1380,2,1646,644574,30235,144,3617.28,,0,144
4,1380,2,1646,644574,30236,144,3617.28,,0,144
5,1380,2,1646,644574,30236,240,6028.8,,0,240
7,1380,2,1646,644574,30236,240,6028.8,,0,240
6,1380,2,1646,644574,30236,48,1205.76,,0,48
8,1380,2,1646,644574,30236,48,1205.76,,0,48
3,1380,2,1646,644574,30236,264,6631.68,,0,264
4,1380,2,1646,644574,30375,37,504.68,,0,37
5,1380,2,1646,644574,30375,69,941.16,,0,69
7,1380,2,1646,644574,30375,66,900.24,,0,66
6,1380,2,1646,644574,30375,57,777.48,,0,57
8,1380,2,1646,644574,30375,95,1295.8,,0,95
3,1380,2,1646,644574,30375,56,763.84,,0,56
4,1380,2,1646,644574,31763,138,1908.54,,0,138
5,1380,2,1646,644574,31763,91,1258.53,,0,91
7,1380,2,1646,644574,31763,160,2212.8,,0,160
6,1380,2,1646,644574,31763,148,2046.84,,0,148
8,1380,2,1646,644574,31763,127,1756.41,,0,127
3,1380,2,1646,644574,31763,156,2157.48,,0,156
4,1380,2,1646,644574,32959,1,14.97,,0,1
5,1380,2,1646,644574,32959,34,508.98,,0,34
7,1380,2,1646,644574,32959,31,464.07,,0,31
6,1380,2,1646,644574,32959,12,179.64,,0,12
8,1380,2,1646,644574,32959,20,299.4,,0,20
3,1380,2,1646,644574,32959,19,284.43,,0,19
4,1380,2,1646,644574,32962,30,449.1,,0,30
5,1380,2,1646,644574,32962,20,299.4,,0,20
7,1380,2,1646,644574,32962,35,523.95,,0,35
6,1380,2,1646,644574,32962,55,823.35,,0,55
8,1380,2,1646,644574,32962,15,224.55,,0,15
3,1380,2,1646,644574,32962,40,598.8,,0,40
4,1380,2,1646,644574,33678,17,380.97,,0,17
5,1380,2,1646,644574,33678,13,291.33,,0,13
7,1380,2,1646,644574,33678,18,403.38,,0,18
6,1380,2,1646,644574,33678,17,380.97,,0,17
8,1380,2,1646,644574,33678,23,515.43,,0,23
3,1380,2,1646,644574,33678,18,403.38,,0,18
4,1380,2,1646,644574,33680,18,403.38,,0,18
5,1380,2,1646,644574,33680,18,403.38,,0,18
7,1380,2,1646,644574,33680,24,537.84,,0,24
6,1380,2,1646,644574,33680,24,537.84,,0,24
8,1380,2,1646,644574,33680,29,649.89,,0,29
3,1380,2,1646,644574,33680,16,358.56,,0,16
4,1380,2,1646,644574,34211,98,1688.54,,0,98
5,1380,2,1646,644574,34211,124,2136.52,,0,124
7,1380,2,1646,644574,34211,107,1843.61,,0,107
6,1380,2,1646,644574,34211,66,1137.18,,0,66
8,1380,2,1646,644574,34211,104,1791.92,,0,104
3,1380,2,1646,644574,34211,70,1206.1,,0,70
4,1380,2,1646,644574,34212,77,1674.75,,0,77
5,1380,2,1646,644574,34212,52,1131,,0,52
7,1380,2,1646,644574,34212,52,1131,,0,52
6,1380,2,1646,644574,34212,53,1152.75,,0,53
8,1380,2,1646,644574,34212,32,696,,0,32
3,1380,2,1646,644574,34212,55,1196.25,,0,55
4,1380,2,1646,644574,34264,80,1491.2,,0,80
5,1380,2,1646,644574,34264,48,894.72,,0,48
7,1380,2,1646,644574,34264,56,1043.84,,0,56
6,1380,2,1646,644574,34264,59,1099.76,,0,59
8,1380,2,1646,644574,34264,31,577.84,,0,31
3,1380,2,1646,644574,34264,59,1099.76,,0,59
4,1380,2,1646,644574,34469,32,606.4,,0,32
5,1380,2,1646,644574,34469,48,909.6,,0,48
7,1380,2,1646,644574,34469,60,1137,,0,60
6,1380,2,1646,644574,34469,41,776.95,,0,41
8,1380,2,1646,644574,34469,32,606.4,,0,32
3,1380,2,1646,644574,34469,25,473.75,,0,25
4,1380,2,1646,644574,34785,38,679.06,,0,38
5,1380,2,1646,644574,34785,63,1125.81,,0,63
7,1380,2,1646,644574,34785,71,1268.77,,0,71
6,1380,2,1646,644574,34785,153,2734.11,,0,153
8,1380,2,1646,644574,34785,76,1358.12,,0,76
3,1380,2,1646,644574,34785,100,1787,,0,100
4,1380,2,1646,644574,34786,446,9700.5,,0,446
5,1380,2,1646,644574,34786,345,7503.75,,0,345
7,1380,2,1646,644574,34786,608,13224,,0,608
6,1380,2,1646,644574,34786,274,5959.5,,0,274
8,1380,2,1646,644574,34786,391,8504.25,,0,391
3,1380,2,1646,644574,34786,401,8721.75,,0,401
4,1380,2,1646,644574,34794,60,1228.8,,0,60
5,1380,2,1646,644574,34794,96,1966.08,,0,96
7,1380,2,1646,644574,34794,78,1597.44,,0,78
6,1380,2,1646,644574,34794,90,1843.2,,0,90
8,1380,2,1646,644574,34794,60,1228.8,,0,60
3,1380,2,1646,644574,34794,42,860.16,,0,42
4,1380,2,1646,644574,34802,210,4403.7,,0,210
5,1380,2,1646,644574,34802,188,3942.36,,0,188
7,1380,2,1646,644574,34802,265,5557.05,,0,265
6,1380,2,1646,644574,34802,249,5221.53,,0,249
8,1380,2,1646,644574,34802,247,5179.59,,0,247
3,1380,2,1646,644574,34802,154,3229.38,,0,154
4,1380,2,1646,644574,34866,118,1838.44,,0,118
5,1380,2,1646,644574,34866,150,2337,,0,150
7,1380,2,1646,644574,34866,91,1417.78,,0,91
6,1380,2,1646,644574,34866,107,1667.06,,0,107
8,1380,2,1646,644574,34866,132,2056.56,,0,132
3,1380,2,1646,644574,34866,102,1589.16,,0,102
4,1380,2,1646,644574,35142,38,763.42,,0,38
5,1380,2,1646,644574,35142,104,2089.36,,0,104
7,1380,2,1646,644574,35142,115,2310.35,,0,115
6,1380,2,1646,644574,35142,73,1466.57,,0,73
8,1380,2,1646,644574,35142,140,2812.6,,0,140
3,1380,2,1646,644574,35142,103,2069.27,,0,103
4,1380,2,1646,644574,35145,42,843.78,,0,42
5,1380,2,1646,644574,35145,140,2812.6,,0,140
7,1380,2,1646,644574,35145,120,2410.8,,0,120
6,1380,2,1646,644574,35145,60,1205.4,,0,60
8,1380,2,1646,644574,35145,70,1406.3,,0,70
3,1380,2,1646,644574,35145,110,2209.9,,0,110
4,1380,2,1646,644574,35148,29,582.61,,0,29
5,1380,2,1646,644574,35148,51,1024.59,,0,51
7,1380,2,1646,644574,35148,63,1265.67,,0,63
6,1380,2,1646,644574,35148,53,1064.77,,0,53
8,1380,2,1646,644574,35148,114,2290.26,,0,114
3,1380,2,1646,644574,35148,52,1044.68,,0,52
4,1380,2,1646,644574,35526,600,10200,,0,600
5,1380,2,1646,644574,35526,480,8160,,0,480
7,1380,2,1646,644574,35526,480,8160,,0,480
6,1380,2,1646,644574,35526,720,12240,,0,720
8,1380,2,1646,644574,35526,240,4080,,0,240
3,1380,2,1646,644574,35526,144,2448,,0,144
4,1380,2,1646,644574,35728,78,817.44,,0,78
